city;property_type;area_sqm;rooms;floor;floor_count;build_year;latitude;longitude;distance_to_center;poi_count;distance_to_school;distance_to_healthcare;distance_to_post_office;distance_to_kindergarten;distance_to_restaurant;distance_to_college;distance_to_pharmacy;ownership_type;building_material;condition;has_parking;has_balcony;has_elevator;has_security;has_storage;price;listing_year;listing_month;address;price_per_sqm;source_dataset;property_description;heating_type;source_url;voivodeship;offer_type;building_type;market_type;city_population;maintenance_fee;available_from;advertiser_type;additional_info;window_type;energy_certificate;furnishing;utilities;quarter;primary_price;secondary_price;inflation;housing_inflation;avg_salary;population;unemployment;interest_rate
Łódź;apartmentBuilding;47.02;2.0;0.0;5.0;;;;;;;;;;;;;;;;;;;;;434935.0;2024;10;;9250.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;;;100,7;100,7;8524,78;2345924.0;5,3;7,28
Łódź;tenement;40.16;2.0;3.0;3.0;1893.0;;;;;;;;;;;;własność;;;True;False;False;;False;435000.0;2024;12;;10831.67330677291;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;;;100,7;100,7;8524,78;2345924.0;5,3;7,28
Łódź;apartmentBuilding;36.86;1.0;2.0;3.0;2024.0;;;;;;;;;;;;;;;;;True;;;434948.0;2024;12;;11800.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;;;100,7;100,7;8524,78;2345924.0;5,3;7,28
Łódź;apartmentBuilding;34.59;2.0;1.0;7.0;2016.0;;;;;;;;;;;;własność;;;;True;True;;;435000.0;2024;12;;12575.888985255853;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;;;100,7;100,7;8524,78;2345924.0;5,3;7,28
Łódź;apartmentBuilding;59.49;4.0;2.0;6.0;2022.0;;;;;;;;;;;;własność;;;;True;True;;;434900.0;2022;12;;7310.472348293831;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;6451.0;5514.0;104;104,9;6689,23;2378483.0;5,47;4,68
Łódź;blockOfFlats;49.21;3.0;2.0;10.0;2024.0;;;;;;;;;;;;;;;True;True;True;;True;434699.99999999994;2023;7;;8833.57041251778;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
Łódź;apartmentBuilding;50.0;3.0;4.0;10.0;2024.0;;;;;;;;;;;;;;;True;True;True;;;434833.0;2024;1;;8696.66;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;;;100,8;100,5;8166,42;2345924.0;5,7;7,59
Łódź;apartmentBuilding;50.0;3.0;1.0;4.0;2023.0;;;;;;;;;;;;własność;;;True;True;True;True;True;434700.0;2023;1;;8694.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;7284.0;6006.0;103,6;104,5;7061,4;2362519.0;5,73;6,81
Łódź;apartmentBuilding;53.66;3.0;1.0;9.0;;;;;;;;;;;;;własność;;;;;;;;434646.0;2021;11;;8100.000000000001;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;6081.0;5395.0;103,5;105,5;6096,19;2394946.0;5,87;2,65
Łódź;apartmentBuilding;52.38;3.0;3.0;;;;;;;;;;;;;;;;;;;;;;434754.0;2021;11;;8300.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;6081.0;5395.0;103,5;105,5;6096,19;2394946.0;5,87;2,65
Łódź;blockOfFlats;62.51;3.0;1.0;4.0;;;;;;;;;;;;;własność;;;True;True;;;True;434445.0;2023;5;;6950.007998720205;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;7070.0;6135.0;101,5;99,1;6808,07;2362519.0;5,63;6,83
Łódź;blockOfFlats;30.2;2.0;1.0;10.0;2024.0;;;;;;;;;;;;własność;;;True;True;True;True;;434500.0;2024;4;;14387.417218543047;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;;;101,1;99,5;7935,46;2345924.0;5,4;7,44
Łódź;tenement;102.0;4.0;0.0;3.0;1935.0;;;;;;;;;;;;;;;True;False;;;True;434343.0;2023;9;;4258.264705882353;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
Łódź;blockOfFlats;54.0;3.0;4.0;4.0;1980.0;;;;;;;;;;;;spółdzielcze własnościowe z KW;;;;True;;;;434500.0;2022;10;;8046.2962962962965;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;6451.0;5514.0;104;104,9;6689,23;2378483.0;5,47;4,68
Łódź;apartmentBuilding;57.16;3.0;4.0;7.0;;;;;;;;;;;;;własność;;;;True;True;;;434416.0;2023;8;;7600.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
Łódź;tenement;72.38;4.0;4.0;4.0;2022.0;;;;;;;;;;;;własność;;;;;True;;;434280.0;2023;6;;6000.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;7070.0;6135.0;101,5;99,1;6808,07;2362519.0;5,63;6,83
Łódź;apartmentBuilding;34.75;1.0;4.0;6.0;;;;;;;;;;;;;;;;;;;;;434375.0;2024;9;;12500.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;;;101,4;105,3;8118,63;2345924.0;5,4;7,13
Łódź;blockOfFlats;59.49;4.0;3.0;6.0;2022.0;;;;;;;;;;;;;;;;True;True;;;434277.0;2021;5;;7300.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;6293.0;5086.0;102;100,9;5459,42;2394946.0;6,27;2,3
Łódź;blockOfFlats;59.49;4.0;3.0;6.0;2022.0;;;;;;;;;;;;;;;;True;True;;;434277.0;2021;7;;7300.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;6096.0;5356.0;101;101,9;5631,83;2394946.0;6;2,31
Łódź;blockOfFlats;49.44;2.0;3.0;6.0;2023.0;;;;;;;;;;;;własność;;;True;True;True;;;434313.0;2023;11;;8784.648058252427;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;7650.0;6583.0;100,5;100,5;7547,34;2362519.0;5,33;6,39
Łódź;apartmentBuilding;41.34;3.0;5.0;5.0;2023.0;;;;;;;;;;;;własność;;;True;True;True;False;;434070.00000000006;2023;8;;10500.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
Łódź;blockOfFlats;46.68;2.0;1.0;4.0;2022.0;;;;;;;;;;;;;;;True;True;True;;;434124.0;2022;2;;9300.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;6565.0;5765.0;103,9;106,6;6209,09;2378483.0;6,23;4,28
Łódź;tenement;101.0;4.0;0.0;3.0;1935.0;;;;;;;;;;;;;;;True;;;;True;434342.99999999994;2023;9;;4300.425742574257;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
Łódź;apartmentBuilding;49.32;3.0;5.0;10.0;2024.0;;;;;;;;;;;;;;;True;True;True;;;434239.0;2023;10;;8804.521492295215;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;7650.0;6583.0;100,5;100,5;7547,34;2362519.0;5,33;6,39
Łódź;apartmentBuilding;62.0;3.0;4.0;5.0;2021.0;;;;;;;;;;;;własność;;;True;True;True;True;;434210.0;2021;9;;7003.387096774193;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;6096.0;5356.0;101;101,9;5631,83;2394946.0;6;2,31
Łódź;tenement;33.9;1.0;4.0;6.0;2024.0;;;;;;;;;;;;;;;;True;True;;;434046.0;2024;10;;12803.716814159292;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;;;100,7;100,7;8524,78;2345924.0;5,3;7,28
Łódź;apartmentBuilding;44.16;1.0;3.0;5.0;2023.0;;;;;;;;;;;;własność;;;True;True;True;;;434051.0;2023;12;;9829.053442028986;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;7650.0;6583.0;100,5;100,5;7547,34;2362519.0;5,33;6,39
Łódź;blockOfFlats;64.52;3.0;3.0;3.0;2011.0;;;;;;;;;;;;własność;;;True;True;;;True;434000.0;2020;1;;6726.5964042157475;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;5334.0;4565.0;102,1;103,9;5274,12;2415816.0;5,63;3,7
Łódź;blockOfFlats;71.0;3.0;0.0;4.0;;;;;;;;;;;;;własność;;;True;;;True;True;434005.0;2023;6;;6112.7464788732395;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;7070.0;6135.0;101,5;99,1;6808,07;2362519.0;5,63;6,83
Łódź;blockOfFlats;64.52;3.0;3.0;3.0;2011.0;;;;;;;;;;;;własność;;;True;True;;;True;434000.0;2020;4;;6726.5964042157475;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;5653.0;4654.0;100,6;101,8;4914,5;2415816.0;6;3,3
Łódź;apartmentBuilding;45.93;2.0;2.0;5.0;;;;;;;;;;;;;;;;;;;;;434038.0;2024;10;;9449.98911386893;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;;;100,7;100,7;8524,78;2345924.0;5,3;7,28
Łódź;blockOfFlats;62.13;3.0;0.0;3.0;1960.0;;;;;;;;;;;;własność;;;True;False;;;True;434000.0;2022;11;;6985.353291485594;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;6451.0;5514.0;104;104,9;6689,23;2378483.0;5,47;4,68
Łódź;apartmentBuilding;44.66;2.0;7.0;8.0;2021.0;;;;;;;;;;;;własność;;;True;True;True;;;434000.00000000006;2022;1;;9717.868338557995;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;6565.0;5765.0;103,9;106,6;6209,09;2378483.0;6,23;4,28
Łódź;apartmentBuilding;60.23;3.0;1.0;5.0;2021.0;;;2.5;;;;;;;;;własność;;;True;True;True;True;True;434000.0;2022;2;;7205.711439481986;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;6565.0;5765.0;103,9;106,6;6209,09;2378483.0;6,23;4,28
Łódź;apartmentBuilding;48.28;2.0;3.0;4.0;;;;;;;;;;;;;;;;True;True;True;True;True;434000.0;2024;11;;8989.229494614747;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;;;100,7;100,7;8524,78;2345924.0;5,3;7,28
Łódź;blockOfFlats;52.0;2.0;2.0;4.0;1962.0;;;;;;;;;;;;;;;;True;;;;434000.0;2024;7;;8346.153846153846;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;;;101,4;105,3;8118,63;2345924.0;5,4;7,13
Łódź;apartmentBuilding;67.46;2.0;1.0;5.0;2003.0;;;;;;;;;;;;;;;True;True;True;;True;434000.0;2021;5;;6433.442039727246;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;6293.0;5086.0;102;100,9;5459,42;2394946.0;6,27;2,3
Łódź;blockOfFlats;47.0;3.0;8.0;11.0;1970.0;;;;;;;;;;;;;;;;True;True;;;434000.0;2024;10;;9234.04255319149;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;;;100,7;100,7;8524,78;2345924.0;5,3;7,28
Łódź;tenement;43.43;2.0;2.0;3.0;2023.0;;;;;;;;;;;;odrębna własność lokalu;;;;True;True;;;434000.0;2024;12;;9993.092332489063;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;;;100,7;100,7;8524,78;2345924.0;5,3;7,28
Łódź;apartmentBuilding;72.93;4.0;3.0;6.0;2020.0;;;0.2;;;;;;;;;;;;True;True;True;True;True;433933.00000000006;2019;7;;5949.993144110791;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;5349.0;4166.0;100,1;100,6;4863,68;2454779.0;5,5;3,69
Łódź;blockOfFlats;54.32;3.0;6.0;10.0;;;;;;;;;;;;;własność;;;;True;True;;True;434000.0;2024;9;;7989.690721649485;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;;;101,4;105,3;8118,63;2345924.0;5,4;7,13
Łódź;apartmentBuilding;52.59;2.0;3.0;4.0;2010.0;;;;;;;;;;;;własność;;;True;True;True;True;;439000.0;2022;5;;8347.59459973379;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;6519.0;5903.0;106,3;107,8;5948,51;2378483.0;5,97;6,35
Łódź;apartmentBuilding;41.33;1.0;5.0;5.0;2020.0;;;;;;;;;;;;;;;;True;True;;;433965.0;2024;1;;10500.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;;;100,8;100,5;8166,42;2345924.0;5,7;7,59
Łódź;blockOfFlats;53.0;3.0;3.0;4.0;1970.0;;;;;;;;;;;;własność;;;;True;True;;True;438999.99999999994;2022;5;;8283.018867924528;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;6519.0;5903.0;106,3;107,8;5948,51;2378483.0;5,97;6,35
Łódź;blockOfFlats;78.12;4.0;9.0;11.0;1978.0;;;;;;;;;;;;;;;;;True;;True;439000.0;2022;8;;5619.559651817716;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;6703.0;5886.0;103,6;107,7;6392,29;2378483.0;5,7;5,47
Łódź;apartmentBuilding;66.75;3.0;1.0;4.0;2008.0;;;;;;;;;;;;;;;;True;;;True;439000.0;2022;7;;6576.779026217228;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;6703.0;5886.0;103,6;107,7;6392,29;2378483.0;5,7;5,47
Łódź;apartmentBuilding;64.35;3.0;0.0;2.0;2021.0;;;;;;;;;;;;;;;True;False;True;True;;439000.0;2022;7;;6822.066822066823;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;6703.0;5886.0;103,6;107,7;6392,29;2378483.0;5,7;5,47
Łódź;blockOfFlats;55.69;3.0;1.0;4.0;;;;;;;;;;;;;własność;;;;True;;;;439000.0;2022;8;;7882.923325552164;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;6703.0;5886.0;103,6;107,7;6392,29;2378483.0;5,7;5,47
Łódź;blockOfFlats;56.0;3.0;1.0;4.0;1965.0;;;;;;;;;;;;własność;;;True;True;;;True;439000.0;2022;8;;7839.285714285715;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;6703.0;5886.0;103,6;107,7;6392,29;2378483.0;5,7;5,47
Łódź;blockOfFlats;57.06;3.0;4.0;10.0;1967.0;;;;;;;;;;;;;;;;True;True;;;439000.0;2023;1;;7693.655800911321;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;7284.0;6006.0;103,6;104,5;7061,4;2362519.0;5,73;6,81
Łódź;blockOfFlats;53.0;3.0;1.0;10.0;1970.0;;;;;;;;;;;;spółdzielcze-własnościowe z KW;;;True;True;True;;;438999.99999999994;2022;9;;8283.018867924528;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;6703.0;5886.0;103,6;107,7;6392,29;2378483.0;5,7;5,47
Łódź;blockOfFlats;68.68;3.0;1.0;4.0;1952.0;;;;;;;;;;;;własność z KW;;;True;False;False;;True;439000.0;2022;8;;6391.962725684332;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;6703.0;5886.0;103,6;107,7;6392,29;2378483.0;5,7;5,47
Łódź;blockOfFlats;58.0;3.0;3.0;4.0;;;;;;;;;;;;;własność;;;True;True;;;;439000.0;2023;10;;7568.9655172413795;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;7650.0;6583.0;100,5;100,5;7547,34;2362519.0;5,33;6,39
Łódź;blockOfFlats;66.64;4.0;1.0;4.0;1988.0;;;;;;;;;;;;spółdzielcze-własnościowe z KW;;;True;True;False;;True;439000.0;2023;12;;6587.635054021609;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;7650.0;6583.0;100,5;100,5;7547,34;2362519.0;5,33;6,39
Łódź;apartmentBuilding;46.68;2.0;1.0;4.0;2022.0;;;;;;;;;;;;własność;;;True;True;True;;;439000.00000000006;2023;1;;9404.4558697515;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;7284.0;6006.0;103,6;104,5;7061,4;2362519.0;5,73;6,81
Łódź;tenement;63.35;3.0;3.0;4.0;1900.0;;;;;;;;;;;;pełna własność;;;True;True;;;True;439000.0;2023;2;;6929.755327545383;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;7284.0;6006.0;103,6;104,5;7061,4;2362519.0;5,73;6,81
Łódź;blockOfFlats;51.08;2.0;0.0;4.0;1970.0;;;;;;;;;;;;własność;;;True;;;;True;439000.0;2023;11;;8594.361785434612;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;7650.0;6583.0;100,5;100,5;7547,34;2362519.0;5,33;6,39
Łódź;apartmentBuilding;44.0;2.0;2.0;9.0;2010.0;;;;;;;;;;;;własność;;;True;True;True;True;True;439000.0;2023;12;;9977.272727272728;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;7650.0;6583.0;100,5;100,5;7547,34;2362519.0;5,33;6,39
Łódź;blockOfFlats;63.0;3.0;1.0;4.0;;;;;;;;;;;;;spółdzielcze-własnościowe;;;;True;;;;439000.0;2023;11;;6968.253968253968;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;7650.0;6583.0;100,5;100,5;7547,34;2362519.0;5,33;6,39
Łódź;blockOfFlats;50.0;2.0;0.0;4.0;1980.0;;;;;;;;;;;;własność;;;;True;;;True;439000.0;2023;4;;8780.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;7070.0;6135.0;101,5;99,1;6808,07;2362519.0;5,63;6,83
Łódź;blockOfFlats;62.43;3.0;3.0;3.0;1986.0;;;;;;;;;;;;spółdzielcze-własnościowe z KW;;;True;True;;;;439000.0;2023;3;;7031.875700784879;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;7284.0;6006.0;103,6;104,5;7061,4;2362519.0;5,73;6,81
Łódź;blockOfFlats;48.42;2.0;4.0;4.0;2009.0;;;;;;;;;;;;własność;;;True;True;True;;True;439000.0;2023;2;;9066.501445683602;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;7284.0;6006.0;103,6;104,5;7061,4;2362519.0;5,73;6,81
Łódź;blockOfFlats;53.86;2.0;1.0;4.0;1991.0;;;;;;;;;;;;własność;;;;True;;;True;439000.0;2024;10;;8150.761232825845;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;;;100,7;100,7;8524,78;2345924.0;5,3;7,28
Łódź;blockOfFlats;57.09;3.0;0.0;4.0;1978.0;;;;;;;;;;;;spółdzielcze-własnościowe z KW;;;True;True;;;True;439000.0;2023;6;;7689.61289192503;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;7070.0;6135.0;101,5;99,1;6808,07;2362519.0;5,63;6,83
Łódź;blockOfFlats;58.39;2.0;2.0;4.0;2022.0;;;;;;;;;;;;własność;;;True;True;;;;439000.0;2023;5;;7518.410686761432;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;7070.0;6135.0;101,5;99,1;6808,07;2362519.0;5,63;6,83
Łódź;blockOfFlats;54.0;3.0;2.0;4.0;1973.0;;;;;;;;;;;;pełna własność z KW;;;True;True;False;;;439000.0;2023;6;;8129.62962962963;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;7070.0;6135.0;101,5;99,1;6808,07;2362519.0;5,63;6,83
Łódź;blockOfFlats;52.06;3.0;4.0;4.0;1975.0;;;;;;;;;;;;;;;;True;;;True;439000.0;2024;11;;8432.577794852094;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;;;100,7;100,7;8524,78;2345924.0;5,3;7,28
Łódź;blockOfFlats;46.55;2.0;8.0;11.0;1975.0;;;;;;;;;;;;;;;;True;True;;;439000.0;2024;11;;9430.719656283567;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;;;100,7;100,7;8524,78;2345924.0;5,3;7,28
Łódź;blockOfFlats;57.0;3.0;2.0;11.0;;;;;;;;;;;;;własność;;;;True;True;;True;439000.0;2024;11;;7701.754385964912;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;;;100,7;100,7;8524,78;2345924.0;5,3;7,28
Łódź;blockOfFlats;55.0;2.0;3.0;10.0;;;;;;950.0;280.0;;650.0;;600.0;280.0;spółdzielcze-własnościowe;;;True;True;True;;True;439000.0;2023;7;;7981.818181818182;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
Łódź;apartmentBuilding;33.82;2.0;5.0;5.0;;;;;;;;;;;;;własność;;;True;True;True;True;True;439000.0;2024;10;;12980.484920165582;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;;;100,7;100,7;8524,78;2345924.0;5,3;7,28
Łódź;blockOfFlats;60.0;3.0;3.0;4.0;1978.0;;;;;;;;;;;;spółdzielcze-własnościowe;;;True;True;;;True;439000.0;2024;2;;7316.666666666667;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;;;100,8;100,5;8166,42;2345924.0;5,7;7,59
Łódź;tenement;64.17;2.0;2.0;4.0;;;;;;;;;;;;;pełna własność;;;;;;;;439000.0;2024;11;;6841.203054386785;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;;;100,7;100,7;8524,78;2345924.0;5,3;7,28
Łódź;blockOfFlats;69.68;3.0;1.0;4.0;1950.0;;;;;;;;;;;;własność;;;False;;;;True;439000.0;2024;2;;6300.229621125143;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;;;100,8;100,5;8166,42;2345924.0;5,7;7,59
Łódź;blockOfFlats;67.42;3.0;4.0;4.0;1990.0;;;;;;;;;;;;własność;;;;True;;;True;439000.0;2024;2;;6511.420943340255;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;;;100,8;100,5;8166,42;2345924.0;5,7;7,59
Łódź;blockOfFlats;39.0;2.0;3.0;6.0;2024.0;;;;;;;;;;;;;;;True;True;True;;;439000.0;2024;4;;11256.410256410256;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;;;101,1;99,5;7935,46;2345924.0;5,4;7,44
Łódź;tenement;77.0;2.0;4.0;4.0;;;;;;;;;;;;;własność;;;True;;;;True;439000.0;2024;3;;5701.298701298701;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;;;100,8;100,5;8166,42;2345924.0;5,7;7,59
Łódź;blockOfFlats;57.0;3.0;3.0;10.0;1976.0;;;;;;;;;;;;własność z KW;;;True;True;True;;;439000.0;2024;2;;7701.754385964912;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;;;100,8;100,5;8166,42;2345924.0;5,7;7,59
Łódź;blockOfFlats;43.1;2.0;0.0;10.0;1978.0;;;;;;;;;;;;pełna własność z KW;;;True;True;True;;;438999.99999999994;2024;6;;10185.614849187934;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;;;101,1;99,5;7935,46;2345924.0;5,4;7,44
Łódź;blockOfFlats;53.85;3.0;4.0;4.0;;;;;;;;;;;;;spółdzielcze-własnościowe z KW;;;;True;;;True;439000.0;2024;7;;8152.274837511606;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;;;101,4;105,3;8118,63;2345924.0;5,4;7,13
Łódź;blockOfFlats;47.0;2.0;2.0;2.0;2023.0;;;;;0.2;;;;;;;;;;True;True;True;;;439000.0;2024;4;;9340.425531914894;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;;;101,1;99,5;7935,46;2345924.0;5,4;7,44
Łódź;blockOfFlats;64.32;3.0;2.0;10.0;1991.0;;;;;;;;;;;;pełna własność;;;;True;True;;True;439000.0;2024;7;;6825.248756218906;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;;;101,4;105,3;8118,63;2345924.0;5,4;7,13
Łódź;blockOfFlats;47.76;2.0;6.0;11.0;1970.0;;;;;;;;;;;;własność;;;True;True;True;;True;439000.0;2024;8;;9191.79229480737;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;;;101,4;105,3;8118,63;2345924.0;5,4;7,13
Łódź;blockOfFlats;60.93;3.0;1.0;2.0;1948.0;;;;;;;;;;;;własność;;;;;;;True;439000.0;2024;9;;7204.989332020351;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;;;101,4;105,3;8118,63;2345924.0;5,4;7,13
Łódź;blockOfFlats;61.0;4.0;1.0;2.0;2024.0;;;;;;;;;;;;własność;;;True;;True;True;;438988.0;2022;12;;7196.524590163935;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;6451.0;5514.0;104;104,9;6689,23;2378483.0;5,47;4,68
Łódź;tenement;68.35;3.0;0.0;4.0;1913.0;;;;;;;;;;;;własność;;;;False;;;True;439000.0;2024;9;;6422.823701536211;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;;;101,4;105,3;8118,63;2345924.0;5,4;7,13
Łódź;blockOfFlats;57.3;2.0;1.0;2.0;2014.0;;;;;;;;;;;;pełna własność;;;True;True;;True;;439000.0;2024;12;;7661.431064572426;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;;;100,7;100,7;8524,78;2345924.0;5,3;7,28
Łódź;blockOfFlats;51.2;2.0;1.0;10.0;1985.0;;;;;;;;;;;;;;;;True;True;;;439000.0;2024;9;;8574.21875;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;;;101,4;105,3;8118,63;2345924.0;5,4;7,13
Łódź;apartmentBuilding;60.66;4.0;1.0;1.0;2024.0;;;;;;;;;;;;własność;;;True;;True;;;438900.0;2022;12;;7235.410484668645;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;6451.0;5514.0;104;104,9;6689,23;2378483.0;5,47;4,68
Łódź;blockOfFlats;62.0;3.0;0.0;4.0;1987.0;;;;;;;;;;;;pełna własność;;;;True;;True;True;438900.0;2022;4;;7079.032258064516;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;6519.0;5903.0;106,3;107,8;5948,51;2378483.0;5,97;6,35
Łódź;blockOfFlats;47.4;3.0;0.0;4.0;2024.0;;;;;;;;;;;;własność;;;True;True;True;True;True;438900.00000000006;2024;2;;9259.493670886077;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;;;100,8;100,5;8166,42;2345924.0;5,7;7,59
Łódź;apartmentBuilding;66.0;3.0;4.0;;;;;;;;;;;;;;własność;;;True;True;True;True;;438636.0;2021;11;;6646.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;6081.0;5395.0;103,5;105,5;6096,19;2394946.0;5,87;2,65
Łódź;apartmentBuilding;65.01;4.0;0.0;4.0;2021.0;;;;;;;;;;;;;;;True;True;True;True;;438735.0;2021;12;;6748.730964467005;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;6081.0;5395.0;103,5;105,5;6096,19;2394946.0;5,87;2,65
Łódź;apartmentBuilding;65.0;4.0;0.0;4.0;2021.0;;;;;;;;;;;;;;;True;True;True;True;;438736.0;2021;11;;6749.784615384616;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;6081.0;5395.0;103,5;105,5;6096,19;2394946.0;5,87;2,65
